"record_id","admission_date_raw","indexed_end_date_raw","admission_date","indexed_end_date","elapsed_days","geography","population_boundary","elapsed_unit"
"smdswhr_967_96722","18050405","18050604","1805-04-05","1805-06-04","60","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_935_93591","18050406","18050524","1805-04-06","1805-05-24","48","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_971_97149","18050409","18050425","1805-04-09","1805-04-25","16","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_971_97150","18050409","18050426","1805-04-09","1805-04-26","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_887_88789","18050413","18050430","1805-04-13","1805-04-30","17","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_893_89352","18050413","18050604","1805-04-13","1805-06-04","52","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_916_91632","18050413","18050515","1805-04-13","1805-05-15","32","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_935_93592","18050413","18050610","1805-04-13","1805-06-10","58","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_876_87648","18050416","18060405","1805-04-16","1806-04-05","354","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_893_89347","18050416","18050425","1805-04-16","1805-04-25","9","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_893_89348","18050416","18050425","1805-04-16","1805-04-25","9","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_919_91987","18050417","18060407","1805-04-17","1806-04-07","355","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_852_85223","18050419","18050514","1805-04-19","1805-05-14","25","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_967_96723","18050419","18050426","1805-04-19","1805-04-26","7","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_887_88790","18050422","18050712","1805-04-22","1805-07-12","81","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90970","18050423","18050823","1805-04-23","1805-08-23","122","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_954_95441","18050424","18050428","1805-04-24","1805-04-28","4","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_876_87649","18050426","18050610","1805-04-26","1805-06-10","45","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_980_98012","18050426","18050518","1805-04-26","1805-05-18","22","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_980_98013","18050426","18050518","1805-04-26","1805-05-18","22","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_884_88437","18050429","18050527","1805-04-29","1805-05-27","28","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_967_96724","18050430","18060304","1805-04-30","1806-03-04","308","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_876_87650","18050503","18060617","1805-05-03","1806-06-17","410","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_935_93593","18050503","18050710","1805-05-03","1805-07-10","68","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_887_88791","18050504","18050519","1805-05-04","1805-05-19","15","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90971","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90972","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90973","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90974","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90975","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90976","18050504","18050504","1805-05-04","1805-05-04","0","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90977","18050504","18050601","1805-05-04","1805-06-01","28","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
"smdswhr_909_90978","18050504","18050601","1805-05-04","1805-06-01","28","St Martin in the Fields, Westminster, London, England","individual workhouse admission episode","calendar-days"
